##r	1.006e-02
#re	8.586e-01
d.f	2.041e-05
d.g	2.041e-05
d.h	2.041e-05
d.i	2.041e-05
d.j	2.041e-05
d.k	2.041e-05
d.l	2.041e-05
d.m	2.041e-05
d.n	2.041e-05
d.o	2.041e-05
d.p	2.041e-05
d.q	2.041e-05
d.r	2.041e-05
d.s	2.041e-05
d.t	2.041e-05
d.u	2.041e-05
d.v	2.041e-05
d.w	2.041e-05
d.x	2.041e-05
d.y	2.041e-05
d.z	2.041e-05
d. 	2.041e-05
d..	2.041e-05
eaa	5.669e-03
eae	5.669e-03
eaf	5.669e-03
eah	5.669e-03
eai	5.669e-03
eaj	5.669e-03
eao	5.669e-03
eaq	5.669e-03
eaw	5.669e-03
eax	5.669e-03
eay	5.669e-03
eaz	5.669e-03
ea#	5.669e-03
ebb	1.097e-03
ebc	1.097e-03
ebd	1.097e-03
ebe	1.097e-03
ebf	1.097e-03
ebg	1.097e-03
ebh	1.097e-03
ebi	1.097e-03
ebj	1.097e-03
ebk	1.097e-03
ebl	1.097e-03
ebm	1.097e-03
ebn	1.097e-03
ebo	1.097e-03
ebp	1.097e-03
ebq	1.097e-03
ebs	1.097e-03
ebt	1.097e-03
ebv	1.097e-03
ebw	1.097e-03
ebx	1.097e-03
ebz	1.097e-03
eb 	1.097e-03
eb#	1.097e-03
eb.	1.097e-03
ecb	2.684e-03
ecc	2.684e-03
ecd	2.684e-03
ecf	2.684e-03
ecg	2.684e-03
ecj	2.684e-03
ecm	2.684e-03
ecn	2.684e-03
ecp	2.684e-03
ecq	2.684e-03
ecs	2.684e-03
ecv	2.684e-03
ecw	2.684e-03
ecx	2.684e-03
ecy	2.684e-03
ecz	2.684e-03
ec#	2.684e-03
ec.	2.684e-03
eda	2.783e-03
edb	2.783e-03
edc	2.783e-03
edd	2.783e-03
edf	2.783e-03
edh	2.783e-03
edj	2.783e-03
edm	2.783e-03
edp	2.783e-03
edq	2.783e-03
edr	2.783e-03
edv	2.783e-03
edw	2.783e-03
edx	2.783e-03
edy	2.783e-03
edz	2.783e-03
eeb	8.687e-03
eee	8.687e-03
eef	8.687e-03
eeg	8.687e-03
eeh	8.687e-03
eei	8.687e-03
eej	8.687e-03
eeo	8.687e-03
eeq	8.687e-03
eeu	8.687e-03
eev	8.687e-03
eew	8.687e-03
eex	8.687e-03
eey	8.687e-03
eez	8.687e-03
ee#	8.687e-03
efa	1.846e-03
efb	1.846e-03
efc	1.846e-03
efd	1.846e-03
efg	1.846e-03
efh	1.846e-03
efj	1.846e-03
efk	1.846e-03
efm	1.846e-03
efn	1.846e-03
efp	1.846e-03
efq	1.846e-03
efr	1.846e-03
efs	1.846e-03
efv	1.846e-03
efw	1.846e-03
efx	1.846e-03
efy	1.846e-03
efz	1.846e-03
ef#	1.846e-03
ef.	1.846e-03
egb	1.411e-03
egc	1.411e-03
egd	1.411e-03
egf	1.411e-03
egg	1.411e-03
egh	1.411e-03
egj	1.411e-03
egk	1.411e-03
egl	1.411e-03
egm	1.411e-03
egp	1.411e-03
egq	1.411e-03
egs	1.411e-03
egt	1.411e-03
egv	1.411e-03
egw	1.411e-03
egx	1.411e-03
egz	1.411e-03
eg 	1.411e-03
eg#	1.411e-03
eg.	1.411e-03
ehb	3.748e-03
ehc	3.748e-03
ehd	3.748e-03
ehf	3.748e-03
ehg	3.748e-03
ehh	3.748e-03
ehj	3.748e-03
ehk	3.748e-03
ehl	3.748e-03
ehm	3.748e-03
ehn	3.748e-03
eho	3.748e-03
ehp	3.748e-03
ehq	3.748e-03
ehr	3.748e-03
ehs	3.748e-03
eht	3.748e-03
ehu	3.748e-03
ehv	3.748e-03
ehw	3.748e-03
ehx	3.748e-03
ehy	3.748e-03
ehz	3.748e-03
eh 	3.748e-03
eh#	3.748e-03
eh.	3.748e-03
eia	6.001e-03
eib	6.001e-03
eic	6.001e-03
eid	6.001e-03
eie	6.001e-03
eif	6.001e-03
eih	6.001e-03
eii	6.001e-03
eij	6.001e-03
eik	6.001e-03
eil	6.001e-03
eim	6.001e-03
eio	6.001e-03
eip	6.001e-03
eiq	6.001e-03
eis	6.001e-03
eiu	6.001e-03
eiw	6.001e-03
eix	6.001e-03
eiy	6.001e-03
eiz	6.001e-03
ei 	6.001e-03
ei#	6.001e-03
ei.	6.001e-03
eja	1.433e-04
ejb	1.433e-04
ejc	1.433e-04
ejd	1.433e-04
ejf	1.433e-04
ejg	1.433e-04
ejh	1.433e-04
eji	1.433e-04
ejj	1.433e-04
ejk	1.433e-04
ejl	1.433e-04
ejm	1.433e-04
ejn	1.433e-04
ejo	1.433e-04
ejp	1.433e-04
ejq	1.433e-04
ejr	1.433e-04
ejs	1.433e-04
ejt	1.433e-04
eju	1.433e-04
ejv	1.433e-04
ejw	1.433e-04
ejx	1.433e-04
ejy	1.433e-04
ejz	1.433e-04
ej 	1.433e-04
ej#	1.433e-04
ej.	1.433e-04
eka	4.607e-04
ekb	4.607e-04
ekc	4.607e-04
ekd	4.607e-04
eke	4.607e-04
ekf	4.607e-04
ekg	4.607e-04
ekh	4.607e-04
ekj	4.607e-04
ekk	4.607e-04
ekl	4.607e-04
ekm	4.607e-04
ekn	4.607e-04
eko	4.607e-04
ekp	4.607e-04
ekq	4.607e-04
ekr	4.607e-04
ekt	4.607e-04
eku	4.607e-04
ekv	4.607e-04
ekw	4.607e-04
ekx	4.607e-04
eky	4.607e-04
ekz	4.607e-04
ek#	4.607e-04
ek.	4.607e-04
elb	3.124e-03
elh	3.124e-03
elj	3.124e-03
elk	3.124e-03
elm	3.124e-03
eln	3.124e-03
elq	3.124e-03
elr	3.124e-03
elt	3.124e-03
elw	3.124e-03
elx	3.124e-03
elz	3.124e-03
el#	3.124e-03
emc	2.557e-03
emd	2.557e-03
emf	2.557e-03
emg	2.557e-03
emh	2.557e-03
emj	2.557e-03
emk	2.557e-03
eml	2.557e-03
emq	2.557e-03
emr	2.557e-03
emt	2.557e-03
emu	2.557e-03
emv	2.557e-03
emw	2.557e-03
emx	2.557e-03
emy	2.557e-03
emz	2.557e-03
em#	2.557e-03
enk	5.627e-03
enm	5.627e-03
enp	5.627e-03
enq	5.627e-03
enr	5.627e-03
enw	5.627e-03
enx	5.627e-03
enz	5.627e-03
en#	5.627e-03
eoa	6.169e-03
eob	6.169e-03
eoc	6.169e-03
eod	6.169e-03
eoe	6.169e-03
eof	6.169e-03
eoh	6.169e-03
eoi	6.169e-03
eoj	6.169e-03
eok	6.169e-03
eol	6.169e-03
eom	6.169e-03
eoo	6.169e-03
eoq	6.169e-03
eor	6.169e-03
eos	6.169e-03
eot	6.169e-03
eou	6.169e-03
eow	6.169e-03
eox	6.169e-03
eoy	6.169e-03
eoz	6.169e-03
eo 	6.169e-03
eo#	6.169e-03
eo.	6.169e-03
epb	2.264e-03
epc	2.264e-03
epd	2.264e-03
epf	2.264e-03
epg	2.264e-03
eph	2.264e-03
epj	2.264e-03
epk	2.264e-03
epm	2.264e-03
epn	2.264e-03
epq	2.264e-03
epv	2.264e-03
epw	2.264e-03
epx	2.264e-03
epy	2.264e-03
epz	2.264e-03
ep#	2.264e-03
ep.	2.264e-03
eqa	1.166e-04
eqb	1.166e-04
eqc	1.166e-04
eqd	1.166e-04
eqe	1.166e-04
eqf	1.166e-04
eqg	1.166e-04
eqh	1.166e-04
eqi	1.166e-04
eqj	1.166e-04
eqk	1.166e-04
eql	1.166e-04
eqm	1.166e-04
eqn	1.166e-04
eqo	1.166e-04
eqp	1.166e-04
eqq	1.166e-04
eqr	1.166e-04
eqs	1.166e-04
eqt	1.166e-04
eqv	1.166e-04
eqw	1.166e-04
eqx	1.166e-04
eqy	1.166e-04
eqz	1.166e-04
eq 	1.166e-04
eq#	1.166e-04
eq.	1.166e-04
erj	5.049e-03
erk	5.049e-03
erq	5.049e-03
eru	5.049e-03
erx	5.049e-03
erz	5.049e-03
er#	5.049e-03
esa	5.114e-03
esb	5.114e-03
esf	5.114e-03
esg	5.114e-03
esj	5.114e-03
esl	5.114e-03
esm	5.114e-03
esn	5.114e-03
esq	5.114e-03
esr	5.114e-03
esv	5.114e-03
esw	5.114e-03
esx	5.114e-03
esy	5.114e-03
esz	5.114e-03
etb	7.109e-03
etd	7.109e-03
etf	7.109e-03
etg	7.109e-03
etj	7.109e-03
etk	7.109e-03
etl	7.109e-03
etm	7.109e-03
etn	7.109e-03
eto	7.109e-03
etp	7.109e-03
etq	7.109e-03
etv	7.109e-03
etx	7.109e-03
etz	7.109e-03
et#	7.109e-03
eua	2.463e-03
eub	2.463e-03
euc	2.463e-03
eud	2.463e-03
eue	2.463e-03
euf	2.463e-03
eug	2.463e-03
euh	2.463e-03
eui	2.463e-03
euj	2.463e-03
euk	2.463e-03
eul	2.463e-03
eum	2.463e-03
eun	2.463e-03
euo	2.463e-03
euq	2.463e-03
eus	2.463e-03
eut	2.463e-03
euu	2.463e-03
euv	2.463e-03
euw	2.463e-03
eux	2.463e-03
euy	2.463e-03
euz	2.463e-03
eu 	2.463e-03
eu#	2.463e-03
eu.	2.463e-03
evb	9.409e-04
evc	9.409e-04
evd	9.409e-04
evf	9.409e-04
evg	9.409e-04
evh	9.409e-04
evj	9.409e-04
evk	9.409e-04
evl	9.409e-04
evm	9.409e-04
evn	9.409e-04
evp	9.409e-04
evq	9.409e-04
evr	9.409e-04
evs	9.409e-04
evt	9.409e-04
evu	9.409e-04
evv	9.409e-04
evw	9.409e-04
evx	9.409e-04
evy	9.409e-04
evz	9.409e-04
ev 	9.409e-04
ev#	9.409e-04
ev.	9.409e-04
ewb	1.372e-03
ewc	1.372e-03
ewd	1.372e-03
ewf	1.372e-03
ewg	1.372e-03
ewi	1.372e-03
ewj	1.372e-03
ewk	1.372e-03
ewl	1.372e-03
ewm	1.372e-03
ewn	1.372e-03
ewq	1.372e-03
ewr	1.372e-03
ewt	1.372e-03
ewu	1.372e-03
ewv	1.372e-03
eww	1.372e-03
ewx	1.372e-03
ewy	1.372e-03
ewz	1.372e-03
ew#	1.372e-03
exb	1.792e-04
exd	1.792e-04
exf	1.792e-04
exg	1.792e-04
exh	1.792e-04
exj	1.792e-04
exk	1.792e-04
exl	1.792e-04
exm	1.792e-04
exn	1.792e-04
exq	1.792e-04
exr	1.792e-04
exs	1.792e-04
exu	1.792e-04
exv	1.792e-04
exw	1.792e-04
exx	1.792e-04
exy	1.792e-04
exz	1.792e-04
ex#	1.792e-04
ex.	1.792e-04
eya	1.332e-03
eyb	1.332e-03
eyc	1.332e-03
eyd	1.332e-03
eyf	1.332e-03
eyg	1.332e-03
eyh	1.332e-03
eyi	1.332e-03
eyj	1.332e-03
eyk	1.332e-03
eyl	1.332e-03
eym	1.332e-03
eyn	1.332e-03
eyp	1.332e-03
eyq	1.332e-03
eyr	1.332e-03
eys	1.332e-03
eyt	1.332e-03
eyu	1.332e-03
eyv	1.332e-03
eyw	1.332e-03
eyx	1.332e-03
eyy	1.332e-03
eyz	1.332e-03
ey#	1.332e-03
eza	3.524e-05
ezb	3.524e-05
ezc	3.524e-05
ezd	3.524e-05
eze	3.524e-05
ezf	3.524e-05
ezg	3.524e-05
ezh	3.524e-05
ezi	3.524e-05
ezj	3.524e-05
ezk	3.524e-05
ezl	3.524e-05
ezm	3.524e-05
ezn	3.524e-05
ezo	3.524e-05
ezp	3.524e-05
ezq	3.524e-05
ezr	3.524e-05
ezs	3.524e-05
ezt	3.524e-05
ezu	3.524e-05
ezv	3.524e-05
ezw	3.524e-05
ezx	3.524e-05
ezy	3.524e-05
ezz	3.524e-05
ez#	3.524e-05
ez.	3.524e-05
e x	1.170e-02
e  	1.170e-02
e #	1.170e-02
e .	1.170e-02
e#a	3.448e-02
e#b	3.448e-02
e#c	3.448e-02
e#d	3.448e-02
e#e	3.448e-02
e#f	3.448e-02
e#g	3.448e-02
e#h	3.448e-02
e#i	3.448e-02
e#j	3.448e-02
e#k	3.448e-02
e#l	3.448e-02
e#m	3.448e-02
e#n	3.448e-02
e#o	3.448e-02
e#p	3.448e-02
e#q	3.448e-02
e#r	3.448e-02
e#s	3.448e-02
e#t	3.448e-02
e#u	3.448e-02
e#v	3.448e-02
e#w	3.448e-02
e#x	3.448e-02
e#y	3.448e-02
e#z	3.448e-02
e# 	3.448e-02
e##	3.448e-02
e#.	3.448e-02
e.a	2.041e-05
e.b	2.041e-05
e.c	2.041e-05
e.d	2.041e-05
e.e	2.041e-05
e.f	2.041e-05
e.g	2.041e-05
e.h	2.041e-05
e.i	2.041e-05
e.j	2.041e-05
e.k	2.041e-05
e.l	2.041e-05
e.m	2.041e-05
e.n	2.041e-05
e.o	2.041e-05
e.p	2.041e-05
e.q	2.041e-05
e.r	2.041e-05
e.s	2.041e-05
e.t	2.041e-05
e.u	2.041e-05
e.v	2.041e-05
e.w	2.041e-05
e.x	2.041e-05
e.y	2.041e-05
e.z	2.041e-05
e..	2.041e-05
faa	5.669e-03
fab	5.669e-03
fad	5.669e-03
fae	5.669e-03
faf	5.669e-03
fag	5.669e-03
fah	5.669e-03
faj	5.669e-03
fak	5.669e-03
fao	5.669e-03
fap	5.669e-03
faq	5.669e-03
fat	5.669e-03
faw	5.669e-03
fax	5.669e-03
fay	5.669e-03
faz	5.669e-03
fa 	5.669e-03
fa#	5.669e-03
fa.	5.669e-03
fba	3.448e-02
fbb	3.448e-02
fbc	3.448e-02
fbd	3.448e-02
fbe	3.448e-02
fbf	3.448e-02
fbg	3.448e-02
fbh	3.448e-02
fbi	3.448e-02
fbj	3.448e-02
fbk	3.448e-02
fbl	3.448e-02
fbm	3.448e-02
fbn	3.448e-02
fbo	3.448e-02
fbp	3.448e-02
fbq	3.448e-02
fbr	3.448e-02
fbs	3.448e-02
fbt	3.448e-02
fbu	3.448e-02
fbv	3.448e-02
fbw	3.448e-02
fbx	3.448e-02
fby	3.448e-02
fbz	3.448e-02
fb 	3.448e-02
fb#	3.448e-02
fb.	3.448e-02
fca	3.448e-02
fcb	3.448e-02
fcc	3.448e-02
fcd	3.448e-02
fce	3.448e-02
fcf	3.448e-02
fcg	3.448e-02
fch	3.448e-02
fci	3.448e-02
fcj	3.448e-02
fck	3.448e-02
fcl	3.448e-02
fcm	3.448e-02
fcn	3.448e-02
fco	3.448e-02
fcp	3.448e-02
fcq	3.448e-02
fcr	3.448e-02
fcs	3.448e-02
fct	3.448e-02
fcu	3.448e-02
fcv	3.448e-02
fcw	3.448e-02
fcx	3.448e-02
fcy	3.448e-02
fcz	3.448e-02
fc 	3.448e-02
fc#	3.448e-02
fc.	3.448e-02
fda	3.448e-02
fdb	3.448e-02
fdc	3.448e-02
fdd	3.448e-02
fde	3.448e-02
fdf	3.448e-02
fdg	3.448e-02
fdh	3.448e-02
fdi	3.448e-02
fdj	3.448e-02
fdk	3.448e-02
fdl	3.448e-02
fdm	3.448e-02
fdn	3.448e-02
fdo	3.448e-02
fdp	3.448e-02
fdq	3.448e-02
fdr	3.448e-02
fds	3.448e-02
fdt	3.448e-02
fdu	3.448e-02
fdv	3.448e-02
fdw	3.448e-02
fdx	3.448e-02
fdy	3.448e-02
fdz	3.448e-02
fd 	3.448e-02
fd#	3.448e-02
fd.	3.448e-02
fef	8.687e-03
feg	8.687e-03
feh	8.687e-03
fei	8.687e-03
fej	8.687e-03
fek	8.687e-03
fem	8.687e-03
fen	8.687e-03
feo	8.687e-03
fep	8.687e-03
feq	8.687e-03
feu	8.687e-03
fev	8.687e-03
fex	8.687e-03
fey	8.687e-03
fez	8.687e-03
fe#	8.687e-03
ffb	1.846e-03
ffc	1.846e-03
ffd	1.846e-03
fff	1.846e-03
ffg	1.846e-03
ffh	1.846e-03
ffj	1.846e-03
ffk	1.846e-03
ffl	1.846e-03
ffm	1.846e-03
ffn	1.846e-03
ffp	1.846e-03
ffq	1.846e-03
ffr	1.846e-03
ffs	1.846e-03
fft	1.846e-03
ffu	1.846e-03
ffv	1.846e-03
ffw	1.846e-03
ffx	1.846e-03
ffy	1.846e-03
ffz	1.846e-03
ff#	1.846e-03
ff.	1.846e-03
fga	3.448e-02
fgb	3.448e-02
fgc	3.448e-02
fgd	3.448e-02
fge	3.448e-02
fgf	3.448e-02
fgg	3.448e-02
fgh	3.448e-02
fgi	3.448e-02
fgj	3.448e-02
fgk	3.448e-02
fgl	3.448e-02
fgm	3.448e-02
fgn	3.448e-02
fgo	3.448e-02
fgp	3.448e-02
fgq	3.448e-02
fgr	3.448e-02
fgs	3.448e-02
fgt	3.448e-02
fgu	3.448e-02
fgv	3.448e-02
fgw	3.448e-02
fgx	3.448e-02
fgy	3.448e-02
fgz	3.448e-02
fg 	3.448e-02
fg#	3.448e-02
fg.	3.448e-02
fha	3.448e-02
fhb	3.448e-02
fhc	3.448e-02
fhd	3.448e-02
fhe	3.448e-02
fhf	3.448e-02
fhg	3.448e-02
fhh	3.448e-02
fhi	3.448e-02
fhj	3.448e-02
fhk	3.448e-02
fhl	3.448e-02
fhm	3.448e-02
fhn	3.448e-02
fho	3.448e-02
fhp	3.448e-02
fhq	3.448e-02
fhr	3.448e-02
fhs	3.448e-02
fht	3.448e-02
fhu	3.448e-02
fhv	3.448e-02
fhw	3.448e-02
fhx	3.448e-02
fhy	3.448e-02
fhz	3.448e-02
fh 	3.448e-02
fh#	3.448e-02
fh.	3.448e-02
fib	6.001e-03
fih	6.001e-03
fii	6.001e-03
fij	6.001e-03
fik	6.001e-03
fim	6.001e-03
fio	6.001e-03
fip	6.001e-03
fiq	6.001e-03
fiu	6.001e-03
fiw	6.001e-03
fix	6.001e-03
fiy	6.001e-03
fiz	6.001e-03
fi 	6.001e-03
fi#	6.001e-03
fi.	6.001e-03
fja	3.448e-02
fjb	3.448e-02
fjc	3.448e-02
fjd	3.448e-02
fje	3.448e-02
fjf	3.448e-02
fjg	3.448e-02
fjh	3.448e-02
fji	3.448e-02
fjj	3.448e-02
fjk	3.448e-02
fjl	3.448e-02
fjm	3.448e-02
fjn	3.448e-02
fjo	3.448e-02
fjp	3.448e-02
fjq	3.448e-02
fjr	3.448e-02
fjs	3.448e-02
fjt	3.448e-02
fju	3.448e-02
fjv	3.448e-02
fjw	3.448e-02
fjx	3.448e-02
fjy	3.448e-02
fjz	3.448e-02
fj 	3.448e-02
fj#	3.448e-02
fj.	3.448e-02
fka	3.448e-02
fkb	3.448e-02
fkc	3.448e-02
fkd	3.448e-02
fke	3.448e-02
fkf	3.448e-02
fkg	3.448e-02
fkh	3.448e-02
fki	3.448e-02
fkj	3.448e-02
fkk	3.448e-02
fkl	3.448e-02
fkm	3.448e-02
fkn	3.448e-02
fko	3.448e-02
fkp	3.448e-02
fkq	3.448e-02
fkr	3.448e-02
fks	3.448e-02
fkt	3.448e-02
fku	3.448e-02
fkv	3.448e-02
fkw	3.448e-02
fkx	3.448e-02
fky	3.448e-02
fkz	3.448e-02
fk 	3.448e-02
fk#	3.448e-02
fk.	3.448e-02
flb	3.124e-03
flc	3.124e-03
fld	3.124e-03
flf	3.124e-03
flg	3.124e-03
flh	3.124e-03
fli	3.124e-03
flj	3.124e-03
flk	3.124e-03
fll	3.124e-03
flm	3.124e-03
fln	3.124e-03
flp	3.124e-03
flq	3.124e-03
flr	3.124e-03
fls	3.124e-03
flt	3.124e-03
flv	3.124e-03
flw	3.124e-03
flx	3.124e-03
flz	3.124e-03
fl 	3.124e-03
fl#	3.124e-03
fl.	3.124e-03
fmb	2.557e-03
fmc	2.557e-03
fmd	2.557e-03
fme	2.557e-03
fmf	2.557e-03
fmg	2.557e-03
fmh	2.557e-03
fmi	2.557e-03
fmj	2.557e-03
fmk	2.557e-03
fml	2.557e-03
fmm	2.557e-03
fmn	2.557e-03
fmo	2.557e-03
fmp	2.557e-03
fmq	2.557e-03
fmr	2.557e-03
fms	2.557e-03
fmt	2.557e-03
fmu	2.557e-03
fmv	2.557e-03
fmw	2.557e-03
fmx	2.557e-03
fmy	2.557e-03
fmz	2.557e-03
fm 	2.557e-03
fm#	2.557e-03
fm.	2.557e-03
fna	3.448e-02
fnb	3.448e-02
fnc	3.448e-02
fnd	3.448e-02
fne	3.448e-02
fnf	3.448e-02
fng	3.448e-02
fnh	3.448e-02
fni	3.448e-02
fnj	3.448e-02
fnk	3.448e-02
fnl	3.448e-02
fnm	3.448e-02
fnn	3.448e-02
fno	3.448e-02
fnp	3.448e-02
fnq	3.448e-02
fnr	3.448e-02
fns	3.448e-02
fnt	3.448e-02
fnu	3.448e-02
fnv	3.448e-02
fnw	3.448e-02
fnx	3.448e-02
fny	3.448e-02
fnz	3.448e-02
fn 	3.448e-02
fn#	3.448e-02
fn.	3.448e-02
foa	6.169e-03
fob	6.169e-03
fod	6.169e-03
foe	6.169e-03
fof	6.169e-03
foh	6.169e-03
foi	6.169e-03
foj	6.169e-03
fok	6.169e-03
fom	6.169e-03
fon	6.169e-03
foo	6.169e-03
fop	6.169e-03
foq	6.169e-03
fos	6.169e-03
fot	6.169e-03
fov	6.169e-03
fow	6.169e-03
fox	6.169e-03
foy	6.169e-03
foz	6.169e-03
fo 	6.169e-03
fo#	6.169e-03
fo.	6.169e-03
fpa	3.448e-02
fpb	3.448e-02
fpc	3.448e-02
fpd	3.448e-02
fpe	3.448e-02
fpf	3.448e-02
fpg	3.448e-02
fph	3.448e-02
fpi	3.448e-02
fpj	3.448e-02
fpk	3.448e-02
fpl	3.448e-02
fpm	3.448e-02
fpn	3.448e-02
fpo	3.448e-02
fpp	3.448e-02
fpq	3.448e-02
fpr	3.448e-02
fps	3.448e-02
fpt	3.448e-02
fpu	3.448e-02
fpv	3.448e-02
fpw	3.448e-02
fpx	3.448e-02
fpy	3.448e-02
fpz	3.448e-02
fp 	3.448e-02
fp#	3.448e-02
fp.	3.448e-02
fqa	3.448e-02
fqb	3.448e-02
fqc	3.448e-02
fqd	3.448e-02
fqe	3.448e-02
fqf	3.448e-02
fqg	3.448e-02
fqh	3.448e-02
fqi	3.448e-02
fqj	3.448e-02
fqk	3.448e-02
fql	3.448e-02
fqm	3.448e-02
fqn	3.448e-02
fqo	3.448e-02
fqp	3.448e-02
fqq	3.448e-02
fqr	3.448e-02
fqs	3.448e-02
fqt	3.448e-02
fqu	3.448e-02
fqv	3.448e-02
fqw	3.448e-02
fqx	3.448e-02
fqy	3.448e-02
fqz	3.448e-02
fq 	3.448e-02
fq#	3.448e-02
fq.	3.448e-02
frb	5.049e-03
frc	5.049e-03
frd	5.049e-03
frf	5.049e-03
frg	5.049e-03
frh	5.049e-03
frj	5.049e-03
frk	5.049e-03
frl	5.049e-03
frm	5.049e-03
frn	5.049e-03
frp	5.049e-03
frq	5.049e-03
frr	5.049e-03
frs	5.049e-03
frt	5.049e-03
frv	5.049e-03
frw	5.049e-03
frx	5.049e-03
fry	5.049e-03
frz	5.049e-03
fr 	5.049e-03
fr#	5.049e-03
fr.	5.049e-03
fsa	5.114e-03
fsb	5.114e-03
fsc	5.114e-03
fsd	5.114e-03
fse	5.114e-03
fsf	5.114e-03
fsg	5.114e-03
fsh	5.114e-03
fsi	5.114e-03
fsj	5.114e-03
fsk	5.114e-03
fsl	5.114e-03
fsm	5.114e-03
fsn	5.114e-03
fso	5.114e-03
fsp	5.114e-03
fsq	5.114e-03
fsr	5.114e-03
fss	5.114e-03
fst	5.114e-03
fsv	5.114e-03
fsw	5.114e-03
fsx	5.114e-03
fsy	5.114e-03
fsz	5.114e-03
fs 	5.114e-03
fs#	5.114e-03
fs.	5.114e-03
fta	7.109e-03
ftb	7.109e-03
ftc	7.109e-03
ftd	7.109e-03
ftf	7.109e-03
ftg	7.109e-03
ftj	7.109e-03
ftk	7.109e-03
ftl	7.109e-03
ftm	7.109e-03
ftn	7.109e-03
fto	7.109e-03
ftp	7.109e-03
ftq	7.109e-03
ftr	7.109e-03
fts	7.109e-03
ftt	7.109e-03
ftu	7.109e-03
ftv	7.109e-03
ftw	7.109e-03
ftx	7.109e-03
fty	7.109e-03
ftz	7.109e-03
ft#	7.109e-03
ft.	7.109e-03
fua	2.463e-03
fub	2.463e-03
fuc	2.463e-03
fud	2.463e-03
fue	2.463e-03
fuf	2.463e-03
fug	2.463e-03
fuh	2.463e-03
fui	2.463e-03
fuj	2.463e-03
fuk	2.463e-03
fum	2.463e-03
fuo	2.463e-03
fup	2.463e-03
fuq	2.463e-03
fuu	2.463e-03
fuv	2.463e-03
fuw	2.463e-03
fux	2.463e-03
fuy	2.463e-03
fuz	2.463e-03
fu 	2.463e-03
fu#	2.463e-03
fu.	2.463e-03
fva	3.448e-02
fvb	3.448e-02
fvc	3.448e-02
fvd	3.448e-02
fve	3.448e-02
fvf	3.448e-02
fvg	3.448e-02
fvh	3.448e-02
fvi	3.448e-02
fvj	3.448e-02
fvk	3.448e-02
fvl	3.448e-02
fvm	3.448e-02
fvn	3.448e-02
fvo	3.448e-02
fvp	3.448e-02
fvq	3.448e-02
fvr	3.448e-02
fvs	3.448e-02
fvt	3.448e-02
fvu	3.448e-02
fvv	3.448e-02
fvw	3.448e-02
fvx	3.448e-02
fvy	3.448e-02
fvz	3.448e-02
fv 	3.448e-02
fv#	3.448e-02
fv.	3.448e-02
fwb	1.372e-03
fwc	1.372e-03
fwd	1.372e-03
fwe	1.372e-03
fwf	1.372e-03
fwg	1.372e-03
fwh	1.372e-03
fwi	1.372e-03
fwj	1.372e-03
fwk	1.372e-03
fwl	1.372e-03
fwm	1.372e-03
fwn	1.372e-03
fwo	1.372e-03
fwp	1.372e-03
fwq	1.372e-03
fwr	1.372e-03
fws	1.372e-03
fwt	1.372e-03
fwu	1.372e-03
fwv	1.372e-03
fww	1.372e-03
fwx	1.372e-03
fwy	1.372e-03
fwz	1.372e-03
fw 	1.372e-03
fw#	1.372e-03
fw.	1.372e-03
fxa	3.448e-02
fxb	3.448e-02
fxc	3.448e-02
fxd	3.448e-02
fxe	3.448e-02
fxf	3.448e-02
fxg	3.448e-02
fxh	3.448e-02
fxi	3.448e-02
fxj	3.448e-02
fxk	3.448e-02
fxl	3.448e-02
fxm	3.448e-02
fxn	3.448e-02
fxo	3.448e-02
fxp	3.448e-02
fxq	3.448e-02
fxr	3.448e-02
fxs	3.448e-02
fxt	3.448e-02
fxu	3.448e-02
fxv	3.448e-02
fxw	3.448e-02
fxx	3.448e-02
fxy	3.448e-02
fxz	3.448e-02
fx 	3.448e-02
fx#	3.448e-02
fx.	3.448e-02
fya	1.332e-03
fyb	1.332e-03
fyc	1.332e-03
fyd	1.332e-03
fye	1.332e-03
fyf	1.332e-03
fyg	1.332e-03
fyh	1.332e-03
fyj	1.332e-03
fyk	1.332e-03
fyl	1.332e-03
fym	1.332e-03
fyn	1.332e-03
fyo	1.332e-03
fyp	1.332e-03
fyq	1.332e-03
fyr	1.332e-03
fys	1.332e-03
fyt	1.332e-03
fyu	1.332e-03
fyv	1.332e-03
fyw	1.332e-03
fyx	1.332e-03
fyy	1.332e-03
fyz	1.332e-03
fy#	1.332e-03
fy.	1.332e-03
fza	3.448e-02
fzb	3.448e-02
fzc	3.448e-02
fzd	3.448e-02
fze	3.448e-02
fzf	3.448e-02
fzg	3.448e-02
fzh	3.448e-02
fzi	3.448e-02
fzj	3.448e-02
fzk	3.448e-02
fzl	3.448e-02
fzm	3.448e-02
fzn	3.448e-02
fzo	3.448e-02
fzp	3.448e-02
fzq	3.448e-02
fzr	3.448e-02
fzs	3.448e-02
fzt	3.448e-02
fzu	3.448e-02
fzv	3.448e-02
fzw	3.448e-02
fzx	3.448e-02
fzy	3.448e-02
fzz	3.448e-02
fz 	3.448e-02
fz#	3.448e-02
fz.	3.448e-02
f x	1.170e-02
f z	1.170e-02
f  	1.170e-02
f #	1.170e-02
f .	1.170e-02
f#a	3.448e-02
f#b	3.448e-02
f#c	3.448e-02
f#d	3.448e-02
f#e	3.448e-02
f#f	3.448e-02
f#g	3.448e-02
